CarName,TrackName,Time,TransGear[TransGear],VehicleSpeed[mph],EngineSpeed[rpm],LapNumber
10,St Petersburg,2187.26,5.0,130.261628,10272.39999,1
10,St Petersburg,4253.02,2.0,59.361658,7053.099992,1
10,St Petersburg,1490.14,6.0,150.718427,10077.79999,1
10,St Petersburg,4242.24,2.0,60.713131,7532.199991,1
10,St Petersburg,2370.52,2.0,82.238178,10350.59999,1
10,St Petersburg,2464.52,6.0,142.21041,9668.199989,1
10,St Petersburg,3043.24,1.0,70.213459,9887.999989,1
10,St Petersburg,926.38,1.0,57.349073,8442.19999,1
10,St Petersburg,2161.48,5.0,141.509019,10779.79999,1
10,St Petersburg,1638.62,2.0,74.611901,8309.799991,1
10,St Petersburg,5101.96,2.0,64.656721,7448.119991,1
10,St Petersburg,2881.02,2.0,61.407851,7313.866658,1
10,St Petersburg,1529.68,2.0,66.873259,7685.199991,1
10,St Petersburg,4843.2,4.0,121.694093,11061.39999,1
10,St Petersburg,2554.38,3.0,78.573194,8871.19999,1
10,St Petersburg,5057.1,2.0,62.213912,7826.999991,1
10,St Petersburg,5197.12,5.0,144.895397,11447.39999,1
10,St Petersburg,3351.38,1.0,54.890101,7627.999991,1
10,St Petersburg,3507.94,2.0,47.926477,5473.799994,1
10,St Petersburg,2144.8,2.0,73.376643,9655.666656,1
10,St Petersburg,3377.74,3.0,93.83652,9602.199989,1
10,St Petersburg,4816.52,2.0,61.846028,7879.599991,1
10,St Petersburg,2062.48,5.0,134.795141,10706.39999,1
10,St Petersburg,2629.62,4.0,119.067085,10453.59999,1
10,St Petersburg,3129.98,2.0,93.530207,10595.39999,1
10,St Petersburg,2223.26,5.0,142.437195,11055.59999,1
10,St Petersburg,2737.78,4.0,79.230972,6793.199992,1
10,St Petersburg,1123.84,3.0,109.290716,11557.19999,1
10,St Petersburg,3077.54,2.0,86.411118,11058.39999,1
10,St Petersburg,3159.02,4.0,124.220023,11441.19999,1
10,St Petersburg,1517.0,2.0,78.861549,8763.666657,1
10,St Petersburg,2376.24,5.0,140.994906,11092.39999,1
10,St Petersburg,2686.36,3.0,57.764289,5670.999994,1
10,St Petersburg,5153.78,2.0,88.709237,11049.39999,1
10,St Petersburg,1486.02,5.0,148.019715,11625.09999,1
10,St Petersburg,5234.76,4.0,129.914525,10118.99999,1
10,St Petersburg,871.9,1.0,75.724019,11030.99999,1
10,St Petersburg,3889.02,2.0,67.295017,8471.99999,1
10,St Petersburg,4195.8,4.0,137.389953,10847.99999,1
10,St Petersburg,3096.88,5.0,137.678821,10856.59999,1
10,St Petersburg,2487.48,6.0,159.555333,11191.39999,1
10,St Petersburg,3623.58,2.0,81.662493,9267.399989,1
10,St Petersburg,4813.26,2.0,62.247775,7863.599991,1
10,St Petersburg,3836.34,2.0,51.007055,6070.933326,1
10,St Petersburg,2516.46,2.0,74.432577,9401.599989,1
10,St Petersburg,1568.92,2.0,68.324784,7746.199991,1
10,St Petersburg,1126.18,5.0,134.265763,10522.66665,1
10,St Petersburg,3352.72,1.0,67.924576,8003.799991,1
10,St Petersburg,5124.62,2.0,58.575095,7138.399992,1
10,St Petersburg,2280.68,2.0,63.758946,7784.799991,1
10,St Petersburg,3069.36,5.0,130.795752,9806.199989,1
10,St Petersburg,1283.46,3.0,110.251729,11435.99999,1
10,St Petersburg,4113.82,5.0,122.679221,9143.79999,1
10,St Petersburg,920.94,1.0,54.817755,7954.399991,1
10,St Petersburg,2063.34,5.0,142.59266,11170.66665,1
10,St Petersburg,4921.28,5.0,129.979174,10228.59999,1
10,St Petersburg,3511.96,2.0,60.428367,6987.399992,1
10,St Petersburg,4003.44,2.0,69.039002,9169.39999,1
10,St Petersburg,1239.16,6.0,171.312989,11896.99999,1
10,St Petersburg,1834.02,3.0,114.244063,11203.99999,1
10,St Petersburg,1137.34,2.0,68.732688,8865.79999,1
10,St Petersburg,3843.5,5.0,148.546527,11674.99999,1
10,St Petersburg,2984.18,1.0,45.659143,6163.799993,1
10,St Petersburg,4005.66,3.0,112.783303,11815.99999,1
10,St Petersburg,1059.62,2.0,81.124778,10323.53332,1
10,St Petersburg,3290.06,3.0,71.700386,7243.999992,1
10,St Petersburg,2349.12,5.0,145.440809,11148.79999,1
10,St Petersburg,4694.84,3.0,107.852275,11484.39999,1
10,St Petersburg,3841.8,3.0,133.838874,11506.99999,1
10,St Petersburg,1951.18,2.0,70.726546,7865.599991,1
10,St Petersburg,854.86,1.0,45.636055,6099.599993,1
10,St Petersburg,3265.12,2.0,58.217986,6597.999992,1
10,St Petersburg,2569.34,2.0,62.440183,7199.199992,1
10,St Petersburg,3780.3,5.0,152.533217,10983.99999,1
10,St Petersburg,4060.64,2.0,74.125238,8383.933324,1
10,St Petersburg,1086.42,3.0,118.364668,10699.79999,1
10,St Petersburg,3576.32,3.0,94.074337,9773.299989,1
10,St Petersburg,3748.34,2.0,69.619304,7933.199991,1
10,St Petersburg,794.6,2.0,58.207211,7028.999992,1
10,St Petersburg,1312.42,5.0,134.496139,10770.79999,1
10,St Petersburg,2996.46,1.0,62.860402,8764.39999,1
10,St Petersburg,2248.42,4.0,120.124815,10876.49999,1
10,St Petersburg,947.74,1.0,57.307256,7942.599991,1
10,St Petersburg,3716.54,5.0,152.600945,11029.99999,1
10,St Petersburg,3212.04,6.0,162.541502,11414.39999,1
10,St Petersburg,3867.26,2.0,60.013792,6661.399992,1
10,St Petersburg,4386.86,5.0,144.537518,9832.399989,1
10,St Petersburg,1454.38,2.0,76.114991,9309.599989,1
10,St Petersburg,3188.56,6.0,116.242538,8276.199991,1
10,St Petersburg,737.82,2.0,70.385856,8723.79999,1
10,St Petersburg,3495.8,2.0,55.38523,6400.999993,1
10,St Petersburg,5125.34,2.0,63.979831,8143.199991,1
10,St Petersburg,2090.96,6.0,85.586381,8937.79999,1
10,St Petersburg,3996.46,2.0,96.953527,11134.39999,1
10,St Petersburg,1678.48,5.0,100.700092,9548.899989,1
10,St Petersburg,2039.4,2.0,64.956877,7335.999992,1
10,St Petersburg,4666.36,2.0,68.789333,7790.719991,1
10,St Petersburg,1101.46,5.0,143.389998,10785.19999,1
10,St Petersburg,3616.08,2.0,57.831631,6822.399992,1
10,St Petersburg,3133.32,5.0,139.130859,11007.39999,1
10,St Petersburg,5229.64,2.0,69.201137,8672.466657,1
10,St Petersburg,3741.16,2.0,54.69954,6703.239992,1
10,St Petersburg,4128.06,2.0,59.558684,7244.399992,1
10,St Petersburg,2743.66,2.0,56.651017,6616.199992,1
10,St Petersburg,1073.16,2.0,69.618277,7711.599991,1
10,St Petersburg,3090.74,2.0,71.759186,9136.49999,1
10,St Petersburg,3269.22,2.0,98.498947,10651.19999,1
10,St Petersburg,3245.14,2.0,90.324437,11212.59999,1
10,St Petersburg,1306.1,2.0,64.926092,7664.999991,1
10,St Petersburg,959.86,1.0,46.616565,6172.999993,1
10,St Petersburg,3930.6,2.0,58.214908,6787.999992,1
10,St Petersburg,1890.62,2.0,67.004097,8503.59999,1
10,St Petersburg,4266.0,2.0,78.014441,10143.39999,1
10,St Petersburg,2762.26,3.0,83.187389,8601.59999,1
10,St Petersburg,2695.62,2.0,53.037752,6267.399993,1
10,St Petersburg,5136.1,6.0,147.501368,10049.79999,1
10,St Petersburg,3144.22,3.0,127.078433,11422.46665,1
10,St Petersburg,939.38,1.0,60.271362,8368.99999,1
10,St Petersburg,4412.0,6.0,153.1951,10399.99999,1
10,St Petersburg,1177.36,6.0,168.06335,11502.06665,1
10,St Petersburg,1297.12,4.0,133.546414,11912.99999,1
10,St Petersburg,2199.94,2.0,94.254174,10473.79999,1
10,St Petersburg,3161.06,5.0,135.028211,10760.33332,1
10,St Petersburg,1697.58,2.0,57.803925,7270.399992,1
10,St Petersburg,2274.86,5.0,145.026234,11315.59999,1
10,St Petersburg,1595.56,3.0,112.520089,11399.99999,1
10,St Petersburg,2683.04,3.0,62.198006,6182.999993,1
10,St Petersburg,3139.58,1.0,51.88546,7337.799992,1
10,St Petersburg,2378.86,6.0,149.280756,10151.59999,1
10,St Petersburg,2202.28,2.0,60.886554,6975.399992,1
10,St Petersburg,2989.26,1.0,70.255019,10256.79999,1
10,St Petersburg,872.12,1.0,81.463928,10941.89999,1
10,St Petersburg,5076.06,2.0,64.552051,7404.959992,1
10,St Petersburg,5221.26,5.0,148.363355,11677.79999,1
10,St Petersburg,3877.18,2.0,63.38683,8094.399991,1
10,St Petersburg,4504.5,1.0,56.154861,8244.999991,1
10,St Petersburg,2046.44,4.0,135.118001,10872.59999,1
10,St Petersburg,4416.9,2.0,75.643207,9658.499989,1
10,St Petersburg,3890.2,2.0,90.843425,11504.99999,1
10,St Petersburg,4719.36,4.0,127.629797,11506.79999,1
10,St Petersburg,1452.44,2.0,63.129773,7077.199992,1
10,St Petersburg,2858.0,1.0,43.907463,5764.999993,1
10,St Petersburg,810.54,2.0,60.919777,6970.399992,1
10,St Petersburg,836.5,2.0,88.294662,9772.999989,1
10,St Petersburg,2527.76,6.0,122.146636,8968.79999,1
10,St Petersburg,3175.32,2.0,57.745433,6528.199993,1
10,St Petersburg,2527.36,6.0,140.211421,9359.999989,1
10,St Petersburg,3030.36,5.0,130.314476,10320.66665,1
10,St Petersburg,2022.16,4.0,123.869071,11107.19999,1
10,St Petersburg,5098.16,6.0,156.684993,10680.39999,1
10,St Petersburg,2454.14,2.0,76.105756,9731.333322,1
10,St Petersburg,3619.74,2.0,65.831179,8227.999991,1
10,St Petersburg,4959.2,5.0,124.875749,9381.799989,1
10,St Petersburg,1189.38,5.0,143.140638,11296.19999,1
10,St Petersburg,1994.92,2.0,81.433143,10497.59999,1
10,St Petersburg,2422.14,5.0,136.114417,10668.39999,1
10,St Petersburg,1453.44,2.0,62.424791,7910.999991,1
10,St Petersburg,2588.14,6.0,152.510128,10763.59999,1
10,St Petersburg,4531.52,3.0,104.860718,10996.79999,1
10,St Petersburg,2233.52,4.0,122.205128,11035.69999,1
10,St Petersburg,4663.8,6.0,157.177942,10472.49999,1
10,St Petersburg,870.58,2.0,51.247436,7073.799992,1
10,St Petersburg,1765.24,2.0,62.563324,7945.466658,1
10,St Petersburg,4946.2,5.0,146.822553,11647.99999,1
10,St Petersburg,3812.74,2.0,61.830635,7078.999992,1
10,St Petersburg,703.84,2.0,63.770106,7354.199992,1
10,St Petersburg,1671.3,4.0,132.181602,11563.66665,1
10,St Petersburg,3611.36,2.0,55.613554,6716.199992,1
10,St Petersburg,1285.24,3.0,133.547441,11383.66665,1
10,St Petersburg,1797.2,5.0,140.727074,11116.99999,1
10,St Petersburg,4881.42,3.0,115.951105,10786.39999,1
10,St Petersburg,1840.24,5.0,108.487221,8769.19999,1
10,St Petersburg,4796.9,5.0,129.459672,9895.999989,1
10,St Petersburg,977.78,3.0,125.287245,11281.66665,1
10,St Petersburg,770.94,1.0,44.81101,6061.499993,1
10,St Petersburg,3530.96,2.0,48.620171,5832.599993,1
10,St Petersburg,3265.04,2.0,58.944518,6663.999992,1
10,St Petersburg,1000.04,5.0,138.007197,10638.59999,1
10,St Petersburg,3701.56,4.0,125.174879,11210.33332,1
10,St Petersburg,2483.16,4.0,121.653303,10873.89999,1
10,St Petersburg,2842.12,3.0,71.979506,7298.799992,1
10,St Petersburg,1292.26,2.0,54.862907,6919.599992,1
10,St Petersburg,1829.88,2.0,63.449939,7259.599992,1
10,St Petersburg,2028.7,6.0,73.161147,8384.99999,1
10,St Petersburg,4747.04,2.0,77.455381,10042.59999,1
10,St Petersburg,5197.64,5.0,147.269709,11684.79999,1
10,St Petersburg,2866.26,1.0,57.860108,8070.099991,1
10,St Petersburg,1170.22,2.0,93.016094,11277.99999,1
10,St Petersburg,925.96,1.0,50.026031,7275.099992,1
10,St Petersburg,3505.56,2.0,49.318997,5969.26666,1
10,St Petersburg,2699.0,2.0,45.433898,5503.999994,1
10,St Petersburg,3395.66,2.0,77.267899,8824.19999,1
10,St Petersburg,3024.9,2.0,72.2145,9362.999989,1
10,St Petersburg,1223.36,5.0,136.377118,10797.59999,1
10,St Petersburg,2220.36,3.0,106.107008,11022.39999,1
10,St Petersburg,2732.8,3.0,82.997034,8096.999991,1
10,St Petersburg,1750.68,5.0,141.324308,11148.99999,1
10,St Petersburg,1565.98,5.0,139.280167,10578.39999,1
10,St Petersburg,1919.42,3.0,107.147293,11275.79999,1
10,St Petersburg,3863.36,5.0,82.778972,8931.79999,1
10,St Petersburg,813.88,2.0,59.329334,7199.599992,1
10,St Petersburg,2619.6,5.0,113.243542,8575.99999,1
10,St Petersburg,2023.66,5.0,141.031848,11115.99999,1
10,St Petersburg,1599.82,5.0,133.553341,9971.699989,1
10,St Petersburg,872.6,1.0,91.380884,11370.99999,1
10,St Petersburg,4013.94,2.0,63.236495,7501.933325,1
10,St Petersburg,2620.22,5.0,101.923806,7621.199991,1
10,St Petersburg,1713.86,6.0,146.339225,9903.799989,1
10,St Petersburg,4620.4,2.0,63.171333,7071.999992,1
10,St Petersburg,832.38,2.0,100.566176,10446.59999,1
10,St Petersburg,3922.56,5.0,141.148832,11170.19999,1
10,St Petersburg,4695.2,3.0,114.51151,10847.49999,1
10,St Petersburg,1290.4,2.0,62.61335,7099.499992,1
10,St Petersburg,1505.8,4.0,77.648097,8872.99999,1
10,St Petersburg,3335.24,2.0,53.794659,6187.133326,1
10,St Petersburg,3667.0,5.0,144.17887,11360.99999,1
10,St Petersburg,4685.7,2.0,93.511736,11538.39999,1
10,St Petersburg,713.22,2.0,83.35209,10291.86665,1
10,St Petersburg,3846.78,6.0,156.467572,10691.79999,1
10,St Petersburg,866.24,1.0,54.226679,7517.599991,1
10,St Petersburg,1052.36,6.0,161.469662,11293.53332,1
10,St Petersburg,2902.48,3.0,76.211041,7460.999991,1
10,St Petersburg,3889.3,2.0,71.852773,9185.99999,1
10,St Petersburg,682.14,1.0,6.651153,10114.99999,1
10,St Petersburg,2166.44,2.0,50.815673,6229.199993,1
10,St Petersburg,2089.86,6.0,128.833962,8726.09999,1
10,St Petersburg,2246.38,3.0,96.162346,9904.199989,1
10,St Petersburg,2399.68,5.0,143.538793,11335.26665,1
10,St Petersburg,2345.86,3.0,109.638589,10999.59999,1
10,St Petersburg,3420.2,4.0,55.782873,5703.999993,1
10,St Petersburg,2412.44,5.0,135.792198,10255.39999,1
10,St Petersburg,3212.78,6.0,166.76216,11474.99999,1
10,St Petersburg,731.7,2.0,53.966543,6596.666659,1
10,St Petersburg,2017.2,2.0,67.896869,7557.333325,1
10,St Petersburg,1720.8,3.0,119.870067,10798.99999,1
10,St Petersburg,5060.5,2.0,70.458202,7874.399991,1
10,St Petersburg,4218.4,4.0,130.0292,11660.99999,1
10,St Petersburg,1350.74,5.0,113.910043,8163.199991,1
10,St Petersburg,786.12,2.0,59.671563,7283.066658,1
10,St Petersburg,2836.46,3.0,60.425289,5875.799993,1
10,St Petersburg,3179.12,2.0,55.530434,6932.733325,1
10,St Petersburg,4634.3,4.0,127.177716,11562.99999,1
10,St Petersburg,4214.02,2.0,54.345202,6894.599992,1
10,St Petersburg,3783.78,6.0,148.357198,10114.99999,1
10,St Petersburg,3150.9,6.0,138.000014,9216.666656,1
10,St Petersburg,5092.02,4.0,120.178689,10862.59999,1
10,St Petersburg,4622.44,2.0,67.64443,8815.59999,1
10,St Petersburg,1884.6,2.0,56.167689,6914.999992,1
10,St Petersburg,5221.3,5.0,148.70815,11700.99999,1
10,St Petersburg,4993.64,2.0,57.631527,6566.599992,1
10,St Petersburg,3956.38,5.0,136.463317,10638.99999,1
10,St Petersburg,3888.88,2.0,65.065395,8139.899991,1
10,St Petersburg,2550.56,6.0,164.045362,11468.59999,1
10,St Petersburg,1775.04,6.0,151.646602,10849.74999,1
10,St Petersburg,1157.96,2.0,83.002678,10594.46665,1
10,St Petersburg,2969.82,1.0,47.474447,6045.06666,1
10,St Petersburg,4811.1,2.0,82.495234,9342.999989,1
10,St Petersburg,2327.34,2.0,64.055896,7224.933325,1
10,St Petersburg,2607.44,1.0,70.383163,9238.599989,1
10,St Petersburg,4099.46,6.0,148.043189,10046.59999,1
10,St Petersburg,3797.96,5.0,135.701382,10323.26665,1
10,St Petersburg,2385.26,2.0,55.107445,6720.999992,1
10,St Petersburg,2299.32,5.0,153.21665,11096.39999,1
10,St Petersburg,1155.42,6.0,72.363809,8205.599991,1
10,St Petersburg,3910.48,6.0,151.117096,10348.59999,1
10,St Petersburg,4481.0,2.0,95.278809,9975.599989,1
10,St Petersburg,746.54,2.0,75.385381,9431.999989,1
10,St Petersburg,1532.36,2.0,97.041265,10277.39999,1
10,St Petersburg,3312.98,2.0,59.341135,6880.933325,1
10,St Petersburg,3502.98,2.0,45.539594,5246.199994,1
10,St Petersburg,863.46,2.0,65.186741,8385.466657,1
10,St Petersburg,2331.08,2.0,59.917332,6875.399992,1
10,St Petersburg,1090.46,6.0,156.592766,10990.33332,1
10,St Petersburg,3408.86,4.0,88.86932,6985.999992,1
10,St Petersburg,4756.62,2.0,104.150195,11061.23999,1
10,St Petersburg,2892.76,1.0,52.682285,7292.199992,1
10,St Petersburg,4221.64,6.0,157.899856,11086.99999,1
10,St Petersburg,1837.16,5.0,147.478279,11505.79999,1
10,St Petersburg,1910.36,5.0,141.57059,10975.19999,1
10,St Petersburg,1488.96,6.0,164.633873,11267.79999,1
10,St Petersburg,5238.48,6.0,151.194059,10342.49999,1
10,St Petersburg,4099.64,6.0,146.282272,9791.133322,1
10,St Petersburg,1945.84,2.0,66.672642,7630.533325,1
10,St Petersburg,2992.4,1.0,50.072209,6829.999992,1
10,St Petersburg,4394.4,4.0,134.947143,10684.19999,1
10,St Petersburg,1500.3,5.0,130.560245,10229.99999,1
10,St Petersburg,4838.98,2.0,51.081965,6427.599993,1
10,St Petersburg,1701.3,2.0,70.682934,7983.999991,1
10,St Petersburg,1998.28,4.0,125.609977,11143.99999,1
10,St Petersburg,3515.02,2.0,58.301106,7015.999992,1
10,St Petersburg,697.32,1.0,44.390791,6148.599993,1
10,St Petersburg,1251.46,5.0,144.061117,11441.39999,1
10,St Petersburg,3841.16,3.0,125.308281,11283.79999,1
10,St Petersburg,2667.0,2.0,55.382665,6422.999993,1
10,St Petersburg,1216.64,6.0,98.15877,8734.99999,1
10,St Petersburg,2357.82,3.0,110.077279,11513.79999,1
10,St Petersburg,3680.36,2.0,65.903011,7595.999991,1
10,St Petersburg,1628.62,5.0,135.220619,10210.93332,1
10,St Petersburg,2001.6,5.0,149.028317,11724.79999,1
10,St Petersburg,958.74,1.0,55.750548,7551.699991,1
10,St Petersburg,2856.88,1.0,49.704325,6463.399993,1
10,St Petersburg,4238.2,5.0,140.44231,10671.99999,1
10,St Petersburg,2912.92,1.0,58.904497,8035.999991,1
10,St Petersburg,2461.46,5.0,140.96412,11094.59999,1
10,St Petersburg,1835.2,4.0,130.562811,11723.66665,1
10,St Petersburg,2476.36,4.0,82.756909,8917.19999,1
10,St Petersburg,4823.84,6.0,155.168948,10795.06665,1
10,St Petersburg,2890.84,1.0,51.25231,6602.799992,1
10,St Petersburg,4490.5,2.0,70.471285,8620.49999,1
10,St Petersburg,2405.3,2.0,62.622329,7241.666658,1
10,St Petersburg,4010.52,6.0,146.12065,9907.799989,1
10,St Petersburg,984.44,3.0,80.923647,9163.59999,1
10,St Petersburg,4887.94,6.0,94.269823,8648.39999,1
10,St Petersburg,2863.08,2.0,75.705034,8595.39999,1
10,St Petersburg,4201.44,6.0,72.362269,8150.399991,1
10,St Petersburg,3481.04,1.0,44.772528,6256.199993,1
10,St Petersburg,1672.84,5.0,146.693255,11479.39999,1
10,St Petersburg,3766.9,5.0,141.096497,10948.33332,1
10,St Petersburg,4879.44,2.0,76.682594,9940.499989,1
10,St Petersburg,4876.98,2.0,68.852494,7856.999991,1
10,St Petersburg,1338.62,5.0,153.952417,10730.09999,1
10,St Petersburg,2781.98,3.0,76.068813,7412.199992,1
10,St Petersburg,3310.78,2.0,60.268284,7345.399992,1
10,St Petersburg,1909.5,4.0,134.295522,10918.99999,1
10,St Petersburg,2263.84,2.0,81.249971,9161.39999,1
10,St Petersburg,2496.56,3.0,101.779115,10608.79999,1
10,St Petersburg,4536.38,6.0,157.488103,11035.59999,1
10,St Petersburg,5197.6,5.0,147.188128,11681.99999,1
10,St Petersburg,2610.34,3.0,88.367521,8986.933323,1
10,St Petersburg,2900.46,2.0,66.407889,8091.199991,1
10,St Petersburg,905.88,1.0,52.335438,7104.599992,1
10,St Petersburg,1006.68,1.0,59.575616,8368.39999,1
10,St Petersburg,2667.04,2.0,55.187178,6408.999993,1
10,St Petersburg,3966.64,3.0,116.906987,10841.66665,1
10,St Petersburg,3892.56,4.0,129.570499,11493.79999,1
10,St Petersburg,1713.14,6.0,153.349026,10446.79999,1
10,St Petersburg,1886.34,2.0,82.281585,10332.19999,1
10,St Petersburg,1647.26,4.0,121.164587,10945.79999,1
10,St Petersburg,2501.34,5.0,144.876926,11479.59999,1
10,St Petersburg,3072.02,3.0,81.733299,8097.399991,1
10,St Petersburg,4027.78,2.0,90.717975,11398.19999,1
10,St Petersburg,2034.4,4.0,134.469972,11240.99999,1
10,St Petersburg,2380.34,4.0,92.859602,9070.533323,1
10,St Petersburg,3124.18,6.0,154.146364,10400.99999,1
10,St Petersburg,1371.78,3.0,99.341436,10281.79999,1
10,St Petersburg,4653.18,2.0,54.666138,6938.999992,1
10,St Petersburg,1133.4,2.0,58.350363,7156.399992,1
10,St Petersburg,4380.0,2.0,85.171242,10852.49999,1
10,St Petersburg,1803.08,5.0,113.762273,8786.19999,1
10,St Petersburg,4811.22,2.0,79.942521,9006.99999,1
10,St Petersburg,4531.86,3.0,110.89963,11555.39999,1
10,St Petersburg,4484.82,5.0,131.289471,10451.99999,1
10,St Petersburg,3761.2,2.0,62.809606,7036.999992,1
10,St Petersburg,957.1,1.0,45.642981,5997.999993,1
10,St Petersburg,2068.44,2.0,67.938429,7733.399991,1
10,St Petersburg,3631.54,2.0,62.313964,7573.933325,1
10,St Petersburg,3573.24,2.0,58.006081,7371.599992,1
10,St Petersburg,5162.66,6.0,142.963007,9439.999989,1
10,St Petersburg,3863.32,5.0,84.06169,8846.59999,1
10,St Petersburg,2024.08,5.0,145.116024,11408.39999,1
10,St Petersburg,4915.5,2.0,61.285736,7514.999991,1
10,St Petersburg,1400.0,5.0,145.768159,11506.99999,1
10,St Petersburg,2034.46,4.0,134.820924,11147.99999,1
10,St Petersburg,3179.32,2.0,56.109197,6976.999992,1
10,St Petersburg,2326.46,2.0,76.564456,8710.19999,1
10,St Petersburg,1762.38,2.0,93.885777,10742.99999,1
10,St Petersburg,2424.7,6.0,156.30441,10981.99999,1
10,St Petersburg,3309.62,2.0,51.603775,6191.199993,1
10,St Petersburg,3856.34,4.0,125.98607,10843.79999,1
10,St Petersburg,2787.44,2.0,49.648912,6828.399992,1
10,St Petersburg,4988.98,4.0,106.957194,9082.39999,1
10,St Petersburg,1422.6,5.0,139.331476,10963.33332,1
10,St Petersburg,4430.0,2.0,65.195463,8249.999991,1
10,St Petersburg,1664.9,2.0,60.870136,6834.999992,1
10,St Petersburg,4365.44,3.0,77.871675,8739.79999,1
10,St Petersburg,3256.0,2.0,73.335596,9493.999989,1
10,St Petersburg,4766.2,2.0,67.158023,8567.99999,1
10,St Petersburg,4936.5,2.0,62.441723,7126.599992,1
10,St Petersburg,3442.46,1.0,64.399664,7822.999991,1
10,St Petersburg,4400.74,2.0,51.417525,5997.399993,1
10,St Petersburg,2352.64,4.0,64.807569,7226.399992,1
10,St Petersburg,1911.4,5.0,138.079542,10397.49999,1
10,St Petersburg,1904.66,2.0,64.296534,7501.799991,1
10,St Petersburg,3890.6,2.0,98.558978,10388.99999,1
10,St Petersburg,1284.02,3.0,117.574001,10547.59999,1
10,St Petersburg,3911.5,6.0,125.319056,8311.999991,1
10,St Petersburg,4480.54,2.0,92.872942,9530.199989,1
10,St Petersburg,2648.9,2.0,66.224204,7619.999991,1
10,St Petersburg,5181.6,2.0,63.248296,7071.999992,1
10,St Petersburg,2639.2,2.0,60.482241,7482.599991,1
10,St Petersburg,4578.18,2.0,76.727618,8527.666657,1
10,St Petersburg,2584.46,3.0,115.82899,10729.53332,1
10,St Petersburg,1533.06,2.0,109.44259,11481.39999,1
10,St Petersburg,2936.68,2.0,59.570998,7047.999992,1
10,St Petersburg,1045.74,2.0,83.636341,10475.33332,1
10,St Petersburg,1098.02,2.0,119.880457,10819.04999,1
10,St Petersburg,1855.4,2.0,74.692713,10019.99999,1
10,St Petersburg,2767.66,3.0,79.241233,8046.799991,1
10,St Petersburg,1860.5,5.0,148.307942,11665.49999,1
10,St Petersburg,2609.9,3.0,85.952418,8735.99999,1
10,St Petersburg,5085.8,3.0,69.54388,7802.999991,1
10,St Petersburg,1926.48,6.0,160.421938,10867.06665,1
10,St Petersburg,5150.7,2.0,53.169205,6054.599993,1
10,St Petersburg,1162.7,5.0,146.435814,11366.99999,1
10,St Petersburg,4387.72,5.0,110.689906,9091.59999,1
10,St Petersburg,1831.68,2.0,70.452045,8995.99999,1
10,St Petersburg,2958.44,1.0,55.41345,6972.599992,1
10,St Petersburg,4559.72,2.0,56.911152,7316.333325,1
10,St Petersburg,2171.24,4.0,128.143603,11471.59999,1
10,St Petersburg,4947.5,6.0,152.268977,10427.33332,1
10,St Petersburg,3801.54,2.0,60.388346,7190.199992,1
10,St Petersburg,2231.22,2.0,85.092586,10667.19999,1
10,St Petersburg,1122.54,3.0,98.462004,10321.59999,1
10,St Petersburg,4509.62,4.0,137.834492,10867.19999,1
10,St Petersburg,1191.3,6.0,156.68153,10265.99999,1
10,St Petersburg,1019.68,1.0,47.513955,6555.399993,1
10,St Petersburg,3088.76,2.0,66.497166,7383.999992,1
10,St Petersburg,1538.4,5.0,104.277338,8891.99999,1
10,St Petersburg,4045.54,4.0,125.606898,9797.599989,1
10,St Petersburg,4223.92,6.0,156.451564,10610.03999,1
10,St Petersburg,4606.18,2.0,71.929737,9214.599989,1
10,St Petersburg,2088.58,6.0,149.233423,10167.39999,1
10,St Petersburg,811.02,2.0,54.838792,6313.333326,1
10,St Petersburg,1378.16,5.0,147.147338,11137.39999,1
10,St Petersburg,2447.0,2.0,58.2303,6573.999992,1
10,St Petersburg,4779.34,2.0,95.103026,10585.59999,1
10,St Petersburg,2362.28,6.0,157.805191,11039.79999,1
10,St Petersburg,3465.8,2.0,47.263055,5433.999994,1
10,St Petersburg,717.42,2.0,42.508273,5765.599993,1
10,St Petersburg,1270.74,2.0,81.06449,10435.79999,1
10,St Petersburg,3925.24,5.0,128.83858,9327.199989,1
10,St Petersburg,1045.28,2.0,73.456685,9333.599989,1
10,St Petersburg,3131.54,3.0,118.273339,10662.73332,1
10,St Petersburg,1284.16,3.0,119.280016,10740.79999,1
10,St Petersburg,3731.4,5.0,134.785521,10699.99999,1
10,St Petersburg,4536.58,6.0,158.811869,11106.19999,1
10,St Petersburg,1126.14,5.0,134.036926,10491.33332,1
10,St Petersburg,2970.46,1.0,42.735571,5715.66666,1
10,St Petersburg,2947.68,2.0,66.754736,7535.599991,1
10,St Petersburg,4500.28,1.0,54.945001,7188.999992,1
10,St Petersburg,3940.24,2.0,64.494073,8733.19999,1
10,St Petersburg,3068.66,5.0,136.534123,10383.99999,1
10,St Petersburg,3373.82,2.0,65.485358,8068.866657,1
10,St Petersburg,2132.98,2.0,67.384294,8386.59999,1
10,St Petersburg,3473.8,2.0,47.81719,5999.999993,1
10,St Petersburg,2577.64,2.0,59.804966,7354.199992,1
10,St Petersburg,3266.06,2.0,52.544265,6067.799993,1
10,St Petersburg,4375.56,2.0,64.895615,8321.99999,1
10,St Petersburg,4870.38,2.0,63.576929,8111.799991,1
10,St Petersburg,4065.34,2.0,59.657197,7128.333325,1
10,St Petersburg,1545.56,3.0,118.052198,10641.59999,1
